threshold,precision,recall,f1
0.22233333333333336,0.41279299881261267,0.9986169477099845,0.5841280706940274
0.22505555555555556,0.4131032813222122,0.998510559072291,0.5844204365017591
0.2277777777777778,0.41343378935078096,0.9982977817969041,0.5847146061814557
0.2305,0.4136813562311237,0.9981913931592106,0.5849438902743143
0.23322222222222222,0.413964262078094,0.9981913931592106,0.5852266525284973
0.23594444444444446,0.4142544876465523,0.9980318102026704,0.5854891558745514
0.23866666666666667,0.41459102260923375,0.9978722272461301,0.5857977078974487
0.2413888888888889,0.41493574004025924,0.9978190329272834,0.5861325500734306
0.2441111111111111,0.415330794438048,0.9978190329272834,0.5865265856823476
0.24683333333333335,0.41571913026132057,0.9977126442895898,0.5868953000813568
0.24955555555555556,0.4160122454412352,0.9975530613330497,0.5871596975437169
0.25227777777777777,0.4163983210819694,0.9973934783765094,0.5875164504606128
0.255,0.4167926373821803,0.9973402840576626,0.5878995970713199
0.25772222222222224,0.4171395509268532,0.9971275067822757,0.5882076063763022
0.2604444444444445,0.4176247771836007,0.9970211181445822,0.5886713045116915
0.26316666666666666,0.4180609467719627,0.9968615351880419,0.5890766208251473
0.2658888888888889,0.41844415160922876,0.9965955635938082,0.5894104322657774
0.26861111111111113,0.4188376305373555,0.9963295919995745,0.5897540854560912
0.2713333333333333,0.4193273924141328,0.996223203361881,0.5902207655095255
0.27405555555555555,0.41972153090737874,0.995797648811107,0.5905362776025237
0.2767777777777778,0.42020655590480466,0.99558487153572,0.590978701905619
0.2795,0.42067399563858726,0.995372094260333,0.5914032869785082
0.2822222222222222,0.4211213396655338,0.9952657056226395,0.5918264060226482
0.28494444444444444,0.42154366197183096,0.9950529283472526,0.5922056542248393
0.2876666666666667,0.42197797237519186,0.9945741794776318,0.5925491625334749
0.2903888888888889,0.4227090822763345,0.9945209851587851,0.5932601383512089
0.2931111111111111,0.4233574988672406,0.9940422362891643,0.5938130570870208
0.29583333333333334,0.4240415824954037,0.9937762646949306,0.5944380806923762
0.2985555555555556,0.42460615153788445,0.9935634874195436,0.5949544498948843
0.3012777777777778,0.425294948298638,0.9932975158253099,0.5955824894346543
0.304,0.4258925516140071,0.9930847385499229,0.5961298974997605
0.30672222222222223,0.4265213317794383,0.9928719612745359,0.5967071611253197
0.30944444444444447,0.42718780052204974,0.9924464067237619,0.5972820258351608
0.3121666666666667,0.4277652888012112,0.9919676578541412,0.5977593640312214
0.3148888888888889,0.4284236657012826,0.9914889089845205,0.5983147419950244
0.3176111111111111,0.4292163818123186,0.9912229373902867,0.5990387861057979
0.32033333333333336,0.4297842888453109,0.990956965796053,0.5995429969104017
0.32305555555555554,0.43050384997803315,0.9903718282887387,0.6001353834252007
0.3257777777777778,0.43111358264979843,0.9897334964625778,0.6006101005536097
0.3285,0.43181607059916394,0.9890951646364168,0.6011736368192179
0.33122222222222225,0.43256138717560805,0.9886164157667962,0.6018068777928891
0.33394444444444443,0.43335433144350344,0.9880312782594819,0.602465131365553
0.33666666666666667,0.4341665302686651,0.9877121123464014,0.6031900724425819
0.3393888888888889,0.43485799981254103,0.9871801691579339,0.6037576250508336
0.34211111111111114,0.4355452240067625,0.9867014202883132,0.6043299069835633
0.3448333333333333,0.4362177677395069,0.9862758657375392,0.6048969870968794
0.34755555555555556,0.43690762484085444,0.9857439225490717,0.6054596245895479
0.3502777777777778,0.43753395535608836,0.9853183679982978,0.6059803055582819
0.35300000000000004,0.43815250585923626,0.9845204532155966,0.6064220183486239
0.3557222222222222,0.43911877121762455,0.9839353157082824,0.607235481435278
0.35844444444444445,0.43979157248566464,0.9832437895632746,0.6077464325639508
0.3611666666666667,0.44048357098574087,0.9826586520559604,0.6082947791296903
0.3638888888888889,0.44147740855845086,0.9823394861428799,0.6091804252090584
0.3666111111111111,0.4422417719394971,0.9813819884036384,0.6097230484499967
0.36933333333333335,0.443020935990193,0.9804244906643971,0.6102778053706831
0.3720555555555556,0.4440024110910187,0.9795733815628491,0.6110429040714073
0.37477777777777777,0.4450597282004159,0.9790414383743816,0.6119395541369508
0.3775,0.4459993694065145,0.9781903292728337,0.6126603364984174
0.38022222222222224,0.4470528133894471,0.9775519974466726,0.6135278603144927
0.3829444444444445,0.44801678294384545,0.9769668599393585,0.6143194019366816
0.38566666666666666,0.44909446891825744,0.9761157508378105,0.6151628421529023
0.3883888888888889,0.45004909180166913,0.9753178360551094,0.6158988226204672
0.39111111111111113,0.45095673159800037,0.9740943667216341,0.6165033834966165
0.39383333333333337,0.4517507037384562,0.9731900633012395,0.6170632578376647
0.39655555555555555,0.4528255163191521,0.9727113144316187,0.6179686047886991
0.3992777777777778,0.45380698049931684,0.9717538166923773,0.6186879804924307
0.402,0.4548990276738968,0.9705835416777489,0.6194639189258008
0.4047222222222222,0.45578010104547045,0.9693600723442737,0.6200302818938093
0.40744444444444444,0.45676658723190766,0.9686153518804191,0.6207895813446066
0.4101666666666667,0.45756569012382964,0.9670727166338635,0.6212092737182006
0.4128888888888889,0.45839010850365886,0.9663279961700091,0.6218145099180201
0.4156111111111111,0.4590591452298967,0.9644661950103729,0.6220430568659405
0.41833333333333333,0.4601976776685215,0.9634555029522847,0.6228764014031226
0.42105555555555557,0.46092296715337766,0.9621788392999627,0.6232728024533958
0.4237777777777778,0.462319656195641,0.9613809245172615,0.6243803009103315
0.4265,0.4633538777606574,0.9597850949518592,0.6249848455982958
0.4292222222222222,0.4646613052892051,0.9589339858503112,0.6259918395694071
0.43194444444444446,0.46566307131217505,0.9576573221979893,0.6266272189349112
0.4346666666666667,0.4666459014691377,0.9563274642268206,0.6272307021369385
0.4373888888888889,0.4675503932496484,0.9549976062556519,0.6277601972131406
0.4401111111111111,0.46824691616140496,0.953082610777169,0.6279725916968965
0.44283333333333336,0.4694627437600063,0.9514867812117666,0.6287170474516696
0.4455555555555556,0.47054639338215926,0.9501037289217512,0.629384921683669
0.4482777777777778,0.4716397387418357,0.9487738709505825,0.6300692383778437
0.451,0.4729449872557349,0.9475504016171072,0.6309618688344579
0.45372222222222225,0.47428175470390704,0.9466460981967126,0.631949006587241
0.45644444444444443,0.47539449050548277,0.9455290175009309,0.6326861129402552
0.45916666666666667,0.4767776076503613,0.9441459652109154,0.6335986863242066
0.4618888888888889,0.4779116465863454,0.9431884674716741,0.6343828264758498
0.46461111111111114,0.47914918951100044,0.9418586095005054,0.6351700387430047
0.4673333333333333,0.48012058008799086,0.9404223628916432,0.63569515111199
0.47005555555555556,0.4812017775839036,0.9388797276450875,0.6362882584087386
0.4727777777777778,0.48245349697285156,0.9368051492100644,0.6369028244909768
0.47550000000000003,0.48371555212950473,0.9346241821373478,0.6374950110663619
0.4782222222222222,0.4852298500857443,0.9331879355284856,0.6384728768220116
0.48094444444444445,0.4866712995135511,0.9313261343688494,0.6392814108883776
0.4836666666666667,0.4883376630632141,0.929943082078834,0.6403897578665885
0.4863888888888889,0.4895277668594531,0.9274961434118836,0.6408291526545014
0.4891111111111111,0.4907470097043557,0.9253683706580137,0.6413626559994101
0.49183333333333334,0.4919222266311434,0.9232405979041438,0.6418520367596753
0.4945555555555556,0.4931651193256251,0.9211660194691207,0.6424053567785135
0.49727777777777776,0.49426405378343585,0.9190382467152508,0.6428172787141422
0.5,0.4957446808510638,0.9171764455556146,0.6436103697344109
0.5027222222222222,0.49706537138231127,0.9145167296132773,0.6440639868130221
0.5054444444444445,0.49846001859600186,0.9125485398159476,0.644743023583576
0.5081666666666667,0.4997662868828513,0.9099952125113038,0.6451941390559882
0.510888888888889,0.5010419418273605,0.9080802170328209,0.6457726498959713
0.5136111111111111,0.5023583515122929,0.9064843874674184,0.6464596650291156
0.5163333333333333,0.5037649709474683,0.9039310601627746,0.6469703603586454
0.5190555555555556,0.5052314663010106,0.9015905101335178,0.647575745997784
0.5217777777777778,0.5066830496283865,0.8993563487419544,0.6481875515172427
0.5245,0.5081182034521192,0.8972817703069312,0.6488191399338411
0.5272222222222223,0.5095958524088167,0.8940901111761264,0.6491831138233363
0.5299444444444444,0.5110419716935091,0.891217617958402,0.6495938584417347
0.5326666666666666,0.5125475518468524,0.8887174849726049,0.6501410643058664
0.5353888888888889,0.5142257606616059,0.8864301292621948,0.6508739380919832
0.5381111111111111,0.5156953457322943,0.8835044417256237,0.6512567148962867
0.5408333333333334,0.5172876909142018,0.8810043087398266,0.6518419395465995
0.5435555555555556,0.5187802273726525,0.8787169530294164,0.6523962796943188
0.5462777777777778,0.5202034562284775,0.8758976541305389,0.6527392372948545
0.549,0.5216907675194661,0.8731847438693547,0.6531513608148973
0.5517222222222222,0.5232383328535329,0.8701526676950901,0.6535096480364349
0.5544444444444444,0.524687188394609,0.8677057290281398,0.6539448364336113
0.5571666666666667,0.5261539457499839,0.8646736528538752,0.6542168917151309
0.5598888888888889,0.5275090393823904,0.8614287994042237,0.6543294678572872
0.5626111111111112,0.52895512610547,0.85903505505612,0.6547467007237122
0.5653333333333334,0.5309036939313985,0.8562689504760892,0.6554286528634541
0.5680555555555555,0.5328353253652058,0.8537156231714453,0.6561458737913695
0.5707777777777778,0.5343271609064777,0.8503643810841002,0.6562801486134203
0.5735,0.5359138337260182,0.8469599446779084,0.6564555031025171
0.5762222222222222,0.5373427806217581,0.8431299537209426,0.6563690574788802
0.5789444444444445,0.5393231567803846,0.840097877546678,0.6569194293082651
0.5816666666666667,0.5409858621994428,0.8365870525027927,0.6570712345936912
0.5843888888888888,0.5425988778832167,0.8333953933719879,0.6572693138673883
0.5871111111111111,0.5439171519230098,0.829778179690409,0.657104343064156
0.5898333333333333,0.5456333181163746,0.8265333262407575,0.6573314155173873
0.5925555555555556,0.5473285951699021,0.8233948614287994,0.6575615972812234
0.5952777777777778,0.5493479655098696,0.8201500079791478,0.6579750346740638
0.598,0.5509581568937056,0.8166923772541093,0.6580092146148077
0.6007222222222223,0.5528114265051528,0.8132347465290707,0.6581995091918887
0.6034444444444444,0.554474920773686,0.8097239214851853,0.6582201850730779
0.6061666666666666,0.5558613098514034,0.8058939305282196,0.6579233074217223
0.6088888888888889,0.5579694081135004,0.8033406032235757,0.6585413714161125
0.6116111111111111,0.559666492965086,0.7998297781796904,0.6585349830285777
0.6143333333333334,0.561479256617233,0.7955210383531038,0.6583175595369107
0.6170555555555556,0.5633119957577365,0.7911059098888239,0.6580530973451327
0.6197777777777778,0.5652340019102197,0.7870099473376243,0.6579356961800151
0.6225,0.5666897560224736,0.7833395393371988,0.6576309032041978
0.6252222222222222,0.5686563688581852,0.7794031597425395,0.6575563783237967
0.6279444444444444,0.570729223780058,0.7752008085536465,0.6574335145377033
0.6306666666666667,0.5727103838096368,0.7707324857705197,0.6571273073608781
0.6333888888888889,0.5743016759776536,0.7655726368423852,0.6562849130167127
0.6361111111111111,0.5762985050570174,0.760785148146178,0.6558143800440206
0.6388333333333334,0.578341669716563,0.7565296026384383,0.6555427517861259
0.6415555555555555,0.5795668936100402,0.7516889196233842,0.6545008221208402
0.6442777777777778,0.5812740593567615,0.7470078195648705,0.6538013874016482
0.647,0.583162646825231,0.7421139422309697,0.6531061279902626
0.6497222222222222,0.5847958150523118,0.7373796478536092,0.6522833682328306
0.6524444444444445,0.5870871510760708,0.732804936432789,0.6519023282226007
0.6551666666666667,0.5890941982168238,0.727538698866961,0.6510376999238385
0.6578888888888889,0.5910987482614742,0.7234427363157615,0.6506087497309063
0.6606111111111111,0.5931095018652622,0.7188680248949412,0.6499615236629472
0.6633333333333333,0.5946951246512864,0.7143997021118145,0.649074476825673
0.6660555555555555,0.5959072427505473,0.7094526304590669,0.6477416221466732
0.6687777777777778,0.5988080725992144,0.7055162508644077,0.6477972062127576
0.6715,0.6003558069519205,0.7000904303420394,0.6463986640799587
0.6742222222222223,0.6021282476506357,0.6953029416458322,0.645369936060434
0.6769444444444445,0.6035277144319822,0.6898239268046172,0.6437968525045922
0.6796666666666666,0.6054079473312955,0.684823660833023,0.6426717252396166
0.6823888888888889,0.6078338166088321,0.6801957550933561,0.6419821267195501
0.6851111111111111,0.6100235678899524,0.6746635459332944,0.6407173528668856
0.6878333333333333,0.6114919060813767,0.6691313367732327,0.6390144780289561
0.6905555555555556,0.6132580407561994,0.6643438480770254,0.6377795935042386
0.6932777777777778,0.6160412944212825,0.6602478855258258,0.637379002233805
0.6960000000000001,0.6181371072969989,0.6551944252353848,0.6361265332472563
0.6987222222222222,0.6206861499364676,0.6496090217564764,0.6348183188646879
0.7014444444444444,0.6231399001081304,0.6437576466833342,0.6332810047095762
0.7041666666666667,0.6255079712410128,0.6386509920740465,0.6320111599505172
0.7068888888888889,0.6279757191871206,0.632852811319751,0.6304048325561679
0.7096111111111111,0.6303302340493748,0.6274801851162296,0.6289019806467091
0.7123333333333334,0.6322081575246132,0.6216820043619341,0.6269008984846453
0.7150555555555556,0.6336145502355648,0.6152454917814777,0.6242949288856503
0.7177777777777777,0.6361919573428128,0.609287728070642,0.6224492568540608
0.7205,0.6389499183144611,0.6033299643598063,0.6206292749658002
0.7232222222222222,0.6418192219679634,0.5967870631416565,0.6184845227266462
0.7259444444444445,0.6438602599814299,0.5901909676046598,0.6158585662346313
0.7286666666666667,0.6462316879449315,0.5842863982126709,0.6136998547323723
0.7313888888888889,0.6491531488549618,0.5790201606468429,0.6120842353867348
0.7341111111111112,0.650981576562972,0.5732751742113942,0.6096622730101261
0.7368333333333333,0.6539145362025627,0.5673706048194053,0.6075761891199088
0.7395555555555555,0.656603304758355,0.5622639502101175,0.6057827320400034
0.7422777777777778,0.65878420986253,0.5557210489919676,0.6028796491329314
0.745,0.6615483045425464,0.5500292568753657,0.6006564233640245
0.7477222222222223,0.6644779612534131,0.5436991329326027,0.5980515491062286
0.7504444444444445,0.6677221452602414,0.5384328953667749,0.5961481830496496
0.7531666666666667,0.670738255033557,0.5316240225543912,0.5931333273984392
0.7558888888888889,0.6738744884038199,0.5255066758870153,0.5905137631130637
0.7586111111111111,0.6765113699389905,0.5190701633065589,0.5874243746801915
0.7613333333333333,0.6786292308774893,0.5130060109580297,0.5843077855195395
0.7640555555555556,0.681215509209489,0.5056120006383318,0.5804225696140694
0.7667777777777778,0.6834390724130387,0.49853715623171446,0.5765255905511811
0.7695,0.6873423356581095,0.4927921697962658,0.5740310437773027
0.7722222222222223,0.6886706948640483,0.4850257992446407,0.5691813102780986
0.7749444444444444,0.6919584455559831,0.4783233150699505,0.565641315971567
0.7776666666666667,0.6956385068762279,0.4708761104314059,0.5616038573785053
0.7803888888888889,0.6979967948717949,0.4633757114740146,0.5569871159563925
0.7831111111111111,0.7018735171398184,0.45635406138624396,0.5530913545225968
0.7858333333333334,0.7038150096001335,0.4484813021969254,0.5478588602248359
0.7885555555555556,0.7071860881425284,0.4413000691526145,0.5434654438257451
0.7912777777777777,0.7099103802314453,0.43401244747061013,0.5386900831902812
0.794,0.7136497195263111,0.42635246555667855,0.5337995337995338
0.7967222222222222,0.71670459717797,0.41879887228044044,0.5286731130808487
0.7994444444444444,0.7191105321920357,0.41113889036650886,0.5231664805225573
0.8021666666666667,0.7219322387776407,0.4046491834672057,0.5186119443686937
0.8048888888888889,0.7249150072850898,0.3969892015532741,0.5130267409087784
0.8076111111111112,0.7271013198372531,0.3897547741901165,0.5074802604238814
0.8103333333333333,0.7302070645554202,0.38267992978349913,0.502181424732121
