MAX_DPD_30D,NUM_PAID_20PER_DAYS_1_TO_7_D,TILLDATE_MAX_DPD,NUM_NOCOUNTERPARTYPAYMENTCOMPLETED_1_TO_7_D,NUM_PAID_20PER_DAYS_8_TO_15_D,MAX_BOD_DPD_1_TO_7_D,COLLECTED_AMOUNT_EOD,MAX_DPD_W1,DAYS_DPD_1_2_W1,MAX_BOD_DPD_16_TO_30_D,NUM_PAID_20PER_DAYS_16_TO_30_D,NUM_NO_CALL_ALLOCATED_LOANS_1_TO_7_D,MAX_DPD_W2,EMI_PER_MAX_DPD_30D,AVG_DPD_30D,MAX_BOD_DPD_8_TO_15_D,DAYS_DPD_3_5_W1,AVG_BOD_DPD_1_TO_7_D,NUM_NOCOUNTERPARTYPAYMENTCOMPLETED_16_TO_30_D,MAX_ACTUAL_DPD_16_TO_30_D,NUM_NOCOUNTERPARTYPAYMENTCOMPLETED_8_TO_15_D,RATIO__MAX_ACTUAL_DPD_1_TO_7_D_vs_8_TO_15_D,RATIO__AVG_ACTUAL_DPD_1_TO_7_D_vs_8_TO_15_D,DAYS_DPD_1_2_W2,AVG_DPD_W2,TOTAL_DAYS_LATE_30D,AVG_DPD_W1,MAX_DPD_W4,AVG_BOD_DPD_16_TO_30_D,PCT_DAYS_LATE_30D,RATIO__AVG_ACTUAL_DPD_1_TO_7_D_vs_16_TO_30_D,DAYS_DPD_1_2_W4,NO_OF_MODES_OF_REPAYMENTS_USED,DAYS_DPD_3_5_W2,RATIO__AVG_BOD_DPD_1_TO_7_D_vs_8_TO_15_D,AVG_ACTUAL_DPD_1_TO_7_D,RATIO__MAX_ACTUAL_DPD_1_TO_7_D_vs_16_TO_30_D,COLLECTED_AMOUNT_CUMULATIVE,MAX_ACTUAL_DPD_8_TO_15_D,AVG_ACTUAL_DPD_16_TO_30_D,NO_OF_DAYS_SINCE_FIRST_EDI,RATIO__AVG_ACTUAL_DPD_8_TO_15_D_vs_16_TO_30_D,MIN_AVAILABLE_BALANCE_LAST_1_2_DAY,NUM_BOD_DPD_4_10_LOANS_1_TO_7_D,AVG_BOD_DPD_8_TO_15_D,NUM_NO_CALL_ALLOCATED_LOANS_8_TO_15_D,RATIO__NUM_HIGH_RISK_LOANS_8_TO_15_D_vs_16_TO_30_D,NUM_TOTAL_SMS_LAST_7_8_DAY,RATIO__AVG_BOD_DPD_1_TO_7_D_vs_16_TO_30_D,NUM_HIGH_RISK_LOANS_16_TO_30_D
0.06462567,0.00898462,-0.05544023,-0.031100957,0.06503473,0.06326855,0.008623517,-0.07460178,-0.0113549465,-0.025723137,0.013783407,-0.039176572,0.06919287,0.033569105,-0.03212982,0.009014847,-0.023330951,-0.026075233,-0.015542149,-0.014570418,0.023148179,-0.0043401243,-0.016942248,-0.07366143,0.034374032,-0.06039029,-0.032374468,-0.004833555,0.009053574,-0.05775335,-0.023265297,-0.031119999,0.010033888,0.0036432426,-0.011725652,-0.0113276625,0.0031215064,-0.007861372,0.030654632,0.00382149,-0.02817123,-0.044171803,0.035385698,-0.008955982,-0.016668933,-0.026694207,-0.00389161,0.0066408315,0.0023590433,-0.011690713
0.33122414,0.3325171,0.32388082,0.0583627,0.0723441,0.06928946,0.055131853,0.11553989,0.032596942,0.06804671,0.0142977405,-0.037577063,0.03904805,-0.027594626,0.12753956,0.05658383,0.032545757,0.014219748,0.0012936716,0.04070236,0.013226583,-0.021115424,-0.012150289,-0.041979667,0.028104307,-0.08904559,0.011488954,-0.0045255,0.022497458,-0.03592992,-0.055067487,-0.020058472,-0.05132849,-0.0005946455,0.026822403,0.032129362,-0.0068030045,-0.068719305,0.011254062,0.05825254,-0.11302785,-0.041819848,-0.018383047,-0.003942722,-0.005438821,-0.026799498,0.0034310918,-0.119322516,0.063764974,0.005136712
-0.23169976,-0.08774704,0.35693106,0.05237058,-0.05056068,-0.09648456,0.07039038,-0.103268184,0.05210137,-0.051198915,-0.06492404,-0.06667733,-0.051483043,0.02478954,-0.10447692,-0.05028487,-0.0075258166,-0.007721169,0.02059998,-0.0364027,0.023716992,-0.0073604854,0.004751279,0.06115216,-0.06579758,0.15865579,0.0009347602,-0.015759317,0.00029106517,0.13892773,-0.0017436565,0.028137377,0.0434047,-0.016111676,-0.080638096,-2.5731133e-05,-0.012410845,-0.04194333,-0.023011083,0.03137044,0.012103747,-0.0082585085,0.02290506,-0.0025721244,0.0045435363,-0.044379693,0.038367327,-0.018887246,-0.057266943,0.015033703
0.016906435,-0.19440316,0.30158743,0.02408595,0.044735715,0.05519268,0.024896717,-0.11768282,-0.109517,-0.03397263,-0.077646054,-0.04023127,0.042701285,0.0083857365,-0.07654486,0.004454156,-0.005912694,-0.007013507,-0.0017589097,-0.014587977,-0.005028523,-0.017874302,-0.025284052,-0.06388252,0.032561783,-0.07536054,-0.017988123,0.004910371,-0.040990278,-0.10982152,-0.0039932504,-0.044104673,0.01975528,0.0034083878,0.10414476,-0.01169882,0.018325234,-0.033397295,0.0077357627,-0.015398287,-0.030010069,0.015339163,-0.055541232,-0.012571432,0.018457837,-0.032346774,0.020972949,0.015020255,0.029755192,0.049887672
0.042351745,-0.018780148,-0.036022123,0.0719724,0.01745401,0.0782779,0.00791158,0.0882736,0.034951724,-0.016384818,-0.0692607,-0.048980363,-0.014385263,0.04858157,-0.06817389,0.009868314,0.005078517,-0.005936901,-0.010090294,-0.010115586,0.018760204,-0.024120579,0.012654138,0.00837578,-0.04943477,0.023173818,-0.013342798,0.011287267,-0.00610399,0.04516565,-0.030410301,-0.0074202986,0.023322828,-0.010945635,0.0018559536,0.006583942,-0.03307648,0.030612862,0.00083484466,-0.04879315,-0.07303241,0.0062597184,0.022024918,-0.0030832835,0.00010690425,-0.036456537,0.0048746397,-0.018059427,0.02320214,0.01567856
0.06751429,-0.03991999,-0.037594873,-0.016236639,-0.16964814,0.05935861,0.052395646,0.09681317,-0.08855719,-0.012262028,-0.049111366,0.08268049,-0.007588765,-0.041939512,0.024551645,0.006985059,0.0033187254,0.0028467553,0.026122134,-0.00650248,0.035054117,0.03708057,0.03503201,-0.10110402,0.02533807,-0.1329065,0.011416934,-0.0012946908,0.013080929,-0.091525696,-0.005673613,-0.024669355,-0.02170431,-0.024827827,0.032733493,0.011553953,-0.0069478797,-0.13031447,-0.00522098,0.009736652,-0.009687604,0.021241589,-0.016702902,-0.0053063743,-0.0204329,0.096565545,-0.008363032,-0.015109708,0.040178046,-0.017923748
0.21595454,-0.19368531,0.24107018,0.1257623,0.14806202,0.06524732,0.060764585,0.08627086,0.05865971,0.08973857,0.0018620207,0.162362,0.023352318,0.010804441,0.089415565,0.02286615,-0.022801945,-0.021995353,-0.05958869,0.03256388,0.028487151,0.0119955,-0.009178749,0.023344852,0.05051441,-0.04853414,-0.004753476,0.0054396125,0.011668241,-0.061978176,-0.0018165926,0.03025853,0.057125725,0.016144492,-0.0001304042,-0.0034461047,0.008422896,-0.017703766,-0.039104883,0.06053721,-0.0011330473,-0.00571042,0.03651086,-0.009188755,0.057837877,0.09042818,0.057930224,0.011007573,-0.060898334,0.01829534
0.26359096,0.01951862,0.18426372,0.092982724,0.055144317,0.08195579,0.027825234,0.148017,0.050290592,0.06855121,0.05287598,-0.042612817,0.047994066,0.012339494,0.13758063,0.041548517,0.02772671,0.006323261,-0.017589929,0.037771285,0.03767239,0.0057699927,-0.027139006,-0.07594312,0.032368623,-0.07444384,0.009232551,-0.009960523,0.029324254,-0.08711547,-0.027680255,0.04023366,0.035244297,0.04407569,0.024436258,0.0114515815,0.019397816,-0.060011756,0.03923604,0.0907279,-0.029705387,-0.043885466,-0.006271857,-0.0017217856,0.016843574,-0.031273425,0.048791397,-0.008685086,-0.019689135,0.008920856
0.2802114,0.19861177,0.19844644,0.025909884,0.15187903,0.10551387,0.03381548,0.12499663,0.060344033,0.051392436,0.15884897,-0.04087061,0.017655544,-0.022470117,0.16673101,0.029690405,0.056664426,0.05440514,-0.0324528,0.016686147,0.035183527,0.023133388,0.021510713,0.0032680416,0.014601395,-0.059468843,0.034289706,-0.028275866,0.05910078,-0.05170088,-0.050000902,-0.022969533,0.039250858,-0.013601017,-0.061688144,0.014491103,0.019262731,0.06275245,0.0131020695,0.08081549,-0.0060247136,-0.04727279,0.028274588,-0.044323064,0.003631681,-0.032149743,0.0067351675,0.02281579,0.05208928,0.012908895
0.0645339,-0.076686226,-0.051426314,0.06296961,-0.011586295,-0.09858219,0.028596476,-0.13137287,0.03846133,-0.112889014,-0.03144909,-0.057333343,0.059507765,0.026503414,-0.10255652,0.032242615,-0.009979264,-0.016975546,0.010991621,-0.06440691,0.025695078,-0.07765921,-3.350689e-05,0.053922586,-0.009997783,0.017413998,-0.01602686,-0.028994089,-0.050035752,0.034682844,0.022188628,0.035483748,0.025688682,0.03400856,-0.10097237,0.0019839478,-0.017615126,-0.04496496,0.035158705,-0.05638396,-0.01700789,-0.029763646,0.03675258,-0.008581677,0.008929644,-0.0502105,-0.06966156,-0.0023187222,-0.07946457,0.01871072
-0.25192797,-0.08875616,-0.063989006,0.053647254,0.0060004774,-0.10522548,0.032048095,-0.09432781,0.04468661,-0.016514862,0.022758123,-0.060696587,0.02429298,0.001670136,-0.08425719,-0.0043344945,-0.015644988,-0.027985234,-0.031616647,0.0028362467,-0.06990109,-0.016582273,0.025309019,0.03552947,-0.0713951,0.06937314,0.010611724,-0.0035836538,-0.013513108,0.06619964,-0.010948137,-0.031821392,0.017624222,-0.021194939,-0.09001947,0.0077816136,0.02873996,-0.0045649013,0.004128761,-0.032506082,-0.09685925,-0.04193865,0.05108751,0.001394677,-0.014065024,-0.040575042,0.04742839,0.015961222,0.023667214,0.028674293
-0.24944443,-0.09262352,0.1800714,-0.12114162,-0.068817765,-0.08066766,0.039084457,-0.10518016,0.06387074,0.033820145,-0.0757705,-0.066315845,-0.05164757,-0.06979127,-0.096048474,-0.044642612,-0.0100174,-0.014019662,-0.008055098,-0.02878729,-0.0062413923,-0.023705684,-0.022924198,0.04579892,-0.08191482,0.19388337,-0.012280489,0.00731508,0.05699832,0.15490387,-0.0039232406,0.027450124,0.022710115,-0.022902189,-0.056080244,-0.008163509,0.004357063,-0.084294625,-0.030321067,0.017111868,-0.063070305,0.007349243,-0.06204203,-0.0036153712,0.033702817,-0.052942142,-0.0748286,-0.053545274,-0.079232685,-0.06787379
0.081411526,0.057094377,-0.047144763,-0.033117462,0.07654345,-0.0023411962,0.29234937,0.12999122,-0.047362998,0.062307402,0.017447768,0.12160568,0.05031148,-0.04011642,0.06534687,0.031850755,-0.006268597,-0.006286135,0.031008177,0.033446006,0.017117977,0.030702444,-0.013179347,-0.045394696,0.028468648,-0.15201561,-0.02412041,0.0037023188,0.014338678,-0.09913474,-0.0169883,-0.058761466,-0.016023695,0.08945068,-0.03617012,0.0061157057,0.028904874,-0.110593356,0.047320433,0.033833094,-0.044592287,0.018388784,0.036577415,-0.004047755,0.0039293114,0.104330674,0.01736274,0.019732065,-0.035201456,0.0011496741
0.36200568,0.48220086,0.32868528,0.12192101,0.2375302,0.09817385,0.05659837,0.17375314,0.10264279,0.1119237,0.22442338,-0.044154644,0.029724328,0.031684794,0.1946402,0.0330466,0.04313295,0.020321148,0.04954963,0.04872047,0.025007606,-0.0338836,0.04894948,0.033522982,0.04391296,-0.08835699,0.08994652,0.02036526,0.093068406,-0.07070849,0.058220215,0.028379662,0.056941703,0.05420769,0.029951418,-0.0025861058,0.025086407,-0.024489667,-0.030970199,0.11046782,0.00191769,0.022931995,0.018177683,-0.04142651,0.021447217,-0.022211734,0.018319894,-0.01675023,0.05128093,0.19049022
-0.2053421,0.0122497,-0.08119678,0.04549211,-0.09814618,-0.027443368,-0.001607879,-0.044116903,-0.07751994,-0.06901731,-0.05039881,0.128567,-0.0303929,-0.028238531,-0.059134707,0.011434342,-0.015745549,0.013912138,-0.050638855,-0.004286538,-0.05673498,0.026944298,0.08540344,0.071323834,-0.005080283,-0.22339451,-0.002752835,-0.023252303,0.020346718,-0.16599329,-0.0033625427,-0.07558291,0.010065982,-0.01210573,-0.020338165,0.012055736,0.014268249,-0.01904945,-0.033323236,0.028298864,0.040775,-0.023691721,0.00090238464,-0.0033542586,-0.027957879,0.08524155,-0.06312268,-0.008129267,-0.04221885,0.23075536
0.2733703,0.44716924,0.26301715,0.114075504,0.1870319,0.09574359,0.038076743,0.13895038,0.0547677,0.060651753,0.19208498,-0.04193026,0.07067554,-0.05441532,0.15515172,0.039218727,0.06913017,0.045091715,0.026469106,0.032224014,0.046243623,-0.03781773,-0.01397816,0.03971212,0.02948836,-0.06995098,0.07128783,0.001409565,0.023656502,-0.08567447,0.0001130863,4.207009e-05,0.042847253,0.076437265,0.021809535,0.028308302,-0.004261872,-0.04800131,0.010184233,0.060844082,-0.032052387,-0.002132792,0.029496191,-0.026439875,-0.018668717,-0.022584258,0.030726796,2.8411654e-05,0.061972324,-0.003917445
-0.2673387,0.032557588,-0.2659225,-0.050933313,-0.0016569601,-0.020228637,-0.007026364,-0.036788166,-0.022392074,-0.02586288,-0.002247212,-0.07495076,-0.05932618,-0.010961377,-0.08644971,-0.07877478,-0.015296267,-0.008698895,-0.008542005,-0.009928215,-0.015997445,0.020882232,0.0039296723,0.062219746,-0.036659338,0.061316866,-0.028928755,-0.04031407,-0.035280276,0.043817904,-0.012135782,0.029673455,0.009855612,-0.0263364,0.033825878,-0.010877497,0.043146078,0.015015669,-0.036697548,-0.015478755,-0.05816916,-0.009212271,-0.046390563,-0.002474713,0.042034287,-0.04140817,-0.06551972,-0.0072710477,0.017666126,-0.032131024
-0.30575916,0.04124637,-0.28037682,-0.025721291,-0.07715011,-0.12629546,0.045992363,-0.11658008,0.026775597,-0.075198755,0.028370524,-0.08792219,-0.01983609,0.05251117,-0.12132114,-0.012438178,-0.006355762,-0.006413821,-0.0029314181,-0.054922633,0.028303936,0.016096909,-0.008097274,-0.0013289067,-0.059363563,0.16216339,-0.018592333,-0.029703546,-0.003511219,0.20637405,0.017047647,-0.027677046,0.020699786,-0.019200945,-0.07209208,-0.012634628,-0.028361646,0.08662796,-0.007927018,-0.06351916,0.1079182,0.0071463753,0.095880724,-0.0015846369,0.056391317,-0.054893445,-0.060241926,0.009387057,-0.066769116,-0.0030494246
0.12119537,-0.09746155,0.18151964,0.1965607,-0.052720726,-0.008816025,0.041047666,-0.08668708,0.06505335,0.088369705,-0.061883304,-0.051614657,0.07056795,-0.029870698,-0.04236558,0.07538054,-0.008395377,0.0030407119,-0.01475695,0.03721101,0.04749851,-0.061362274,-0.00502895,0.082108684,0.011858024,0.004313808,-0.035548773,-0.0068527786,0.066992044,0.08296215,-0.024395842,0.029269526,0.03898743,0.05012598,-0.009626807,0.029710338,-0.0382969,0.05408265,0.0046660444,-0.013366092,-0.0015963628,-0.004859121,-0.18511756,-0.00015163604,0.011155003,-0.038645137,0.0073209424,0.007812562,0.019660661,0.0067864135
0.05860807,0.075195424,0.3040479,-0.004866768,-0.057868503,-0.0044118026,0.0072072204,0.12089669,-0.09307251,0.0012444945,0.022328783,0.14858632,-0.017684096,0.019020058,0.03149692,-0.0030289395,0.021669557,0.035061453,0.0060585653,-0.0040914197,-0.0136168115,-0.03830094,0.10690296,-0.06535393,-0.03228089,-0.08737483,0.03440583,0.008171019,-0.005202278,-0.11587176,0.005899884,-0.028103348,-0.029837687,-0.005446837,0.01670944,0.028479502,0.006055036,-0.18932036,0.011674144,-0.0022924019,0.07162841,-0.0053856997,0.023889836,-0.0070400024,-9.3735434e-05,0.08366578,-0.018821873,-0.0015567131,0.06339449,0.049425002
-0.24437428,-0.109854355,-0.25372908,0.104875445,-0.08731773,-0.040539164,0.054402713,-0.09067618,0.07906932,-0.08656235,-0.0342813,0.34299812,-0.043667525,-0.19889937,-0.11455533,-0.0073379218,-0.011232097,0.01728473,0.011742663,-0.045614634,0.051678292,0.018274521,0.020714622,0.008641646,-0.051579755,0.15106414,0.010689657,-0.022082215,0.019744212,0.17688869,-0.0070380257,0.06381509,0.02496722,-0.013716087,-0.07465953,0.027423592,-0.006972704,-0.11422918,-0.006068201,-0.049604263,0.07791287,0.010662094,-0.11574061,-0.00051647256,0.01842234,0.177981,-0.04636853,-0.053753376,-0.013042625,0.011119717
0.27089992,-0.36947453,0.2180378,-0.3110668,0.098452106,0.05130208,-0.1189891,0.06452301,0.06583618,0.027661655,0.060040083,0.09265664,0.033944737,0.09456493,0.12783869,0.0005091188,0.10405275,0.028383905,0.021575985,0.024553109,0.026949247,-0.008963562,-0.034217916,0.00023003313,0.03417524,-0.05358245,0.032787066,0.007628502,-0.0069343355,-0.074976034,-0.04899906,-0.0011574887,-0.08186038,0.06257382,-0.025244813,-0.00624339,-0.039805435,-0.0424743,0.020553572,0.07116005,0.017102502,-0.006795513,0.04348611,0.05477107,-0.016881375,0.0784013,0.014120496,-0.03666538,0.021267753,-0.036606405
0.37706447,0.04485488,0.22326723,-0.08623799,0.102942586,0.066636376,0.03025079,0.071835086,0.033750348,-0.06004257,0.07572146,-0.05335461,0.030063052,-0.15447587,0.1903625,0.09161256,-0.010381256,0.017415985,-0.019381158,0.16401501,-0.03240512,-0.12511815,0.013861922,0.08197897,0.12697126,-0.12700486,-0.030151935,0.12319474,-0.012339947,-0.14986458,-0.02431137,0.036218006,0.036799498,0.026837451,-0.066702515,0.0119665805,0.106730245,0.07745405,0.022369454,0.04730637,-0.02705777,-0.02188854,0.036242828,0.0030202784,0.07087231,-0.028281862,-0.01868072,0.03332679,0.047004223,0.18612757
0.22999133,0.026626507,0.26131842,0.12643307,-0.065289184,0.054921597,0.05113348,0.042257223,0.033365797,0.08494263,-0.05153326,-0.062842935,-0.02323722,0.028404867,0.030697023,-0.020861512,-0.0049516135,2.545325e-05,-0.017263649,0.042700347,0.032948535,-0.023104163,-0.014456946,0.05820561,-0.0360618,0.051830027,-0.010114652,0.034478176,-0.045031697,0.00908746,-0.0025635688,0.04086284,0.049305223,0.010612238,0.012995604,-0.004958535,0.011644213,-0.025662135,-0.053608887,0.02894366,-0.03787865,-0.014018032,0.009726323,-0.0035562166,-0.014981264,-0.03367568,0.039566528,-0.000623547,0.02304735,-0.0041842023
-0.22546811,-0.06874234,-0.26034498,-0.03589971,-0.035043508,-0.07580102,-0.069775805,-0.039876256,-0.07274895,-0.010342569,0.005824774,-0.060880933,-0.055040002,0.010961056,-0.018093692,-0.055602644,-0.016870221,0.0037976222,-0.004334851,0.010475818,0.02513384,0.013003616,0.0023917228,-0.032622673,-0.046144165,-0.10085436,-0.014255319,-0.015682759,-0.018796725,-0.019469233,-0.0026158341,-0.011302124,-0.028135346,-0.014878884,-0.050097775,-0.0063678497,0.042193428,0.008398454,-0.030321093,-0.03794445,0.038646612,-0.046207413,0.016407868,-0.00036122676,-0.023343433,-0.026880912,0.116566524,-0.024366174,-0.048419204,-0.0036817302
0.122668326,0.07481982,-0.011725313,0.010841017,-0.1039882,0.059949435,0.0072394083,0.114135645,-0.025099073,0.040687215,0.029183863,-0.04249305,0.06642551,0.008245834,0.070883706,0.054070175,0.04999381,0.018587265,-0.006535248,0.046371747,-0.009807565,0.029236188,0.021969724,-0.080665,0.00733242,-0.078344874,0.0006759643,0.05696863,0.009493897,-0.11538934,-0.018180734,0.015633602,0.01570826,0.076365836,-0.003211904,0.020155853,0.0164513,0.00096795324,0.028508252,0.032689277,0.022021407,-0.0035763432,0.04076066,-0.0055688107,-0.010903227,-0.024244178,0.052977927,0.002154151,0.047066495,0.01668196
-0.32661182,0.023417968,-0.3217033,-0.08103736,0.0322418,-0.120516986,0.041407242,-0.14414899,0.03543588,-0.07388157,-0.043058597,-0.08654228,-0.056182873,-0.0045830733,-0.11020201,-0.026735473,-0.01982102,-0.016839167,-0.030473268,-0.04968792,-0.0225082,0.0113756545,-0.014354822,0.027727207,-0.060729567,0.15572815,-0.02367587,0.01925571,-0.04541686,0.16272229,0.027251238,0.032696612,0.011574166,-0.022689197,-0.079820864,-0.008598877,-0.03432011,-0.0056619383,-0.017609324,-0.056647316,0.027725616,0.032868177,-0.01177923,-0.0030233355,0.060243074,-0.043003406,-0.06756527,-0.019028785,-0.057184316,-0.041026242
-0.23037009,-0.107461475,-0.064785,-0.096739754,-0.034611862,-0.018214745,-0.01371252,-0.03735877,-0.16850755,-0.08143077,-0.05131375,-0.055909384,0.0013748687,0.071545064,-0.03945583,0.016662832,-0.0155484555,-0.015537785,-0.008427821,-0.04157293,-0.006281189,0.058295146,0.041861963,0.031422302,-0.04279742,-0.14806415,-0.028043592,-0.01645775,-0.018417167,-0.075596705,-0.00073839916,-0.022840422,0.0073968046,-0.018647827,-0.029354438,-0.014647661,0.0016039775,0.06392182,0.015921382,-0.051697347,0.054815434,-0.026079385,0.031780418,-1.1038361e-05,-0.010214054,-0.022996737,-0.09159437,0.043146476,0.031609707,-0.030820798
-0.26909867,0.0030309954,-0.38357648,-0.07014227,0.009609065,-0.12891054,0.00094305887,-0.11830098,-0.024994416,-0.11189269,-0.0080268495,0.25126457,0.0013156877,-0.068309456,-0.0806186,0.015955094,-0.0071245986,-0.008346322,-0.053505853,-0.0541713,-0.07359471,-0.050911598,-0.07731477,-0.025207754,-0.04991622,-0.07497996,-0.02325883,-0.030726021,-0.0660328,-0.070094526,-0.049501628,-0.0647349,0.0030575763,-0.021288602,-0.04890995,-0.027437808,-0.031267833,-0.048411436,0.0006744889,-0.08237631,-0.1862778,-0.05011232,-0.2377266,-0.0050032544,-0.014057061,0.14368655,-0.09640178,-0.07084336,-0.071185194,0.046860006
-0.21959844,-0.07615046,-0.2625174,0.030354474,0.021875082,-0.10883293,0.033012573,-0.101624906,0.034579925,-0.102194086,-0.06600567,-0.0668052,0.033724997,0.00081868016,-0.11490676,0.015648216,-0.006172517,-0.010846346,-0.011585001,-0.044119477,0.031008817,-0.03569343,-0.00319441,-0.05279675,0.010970973,0.08952875,-0.021498898,-0.013729068,0.024771133,0.066394225,0.013973382,0.034026373,0.017447274,-0.017087843,-0.076076515,-0.00067783083,-0.045488283,0.08034609,0.015859455,-0.028939158,0.009653097,-0.020714328,-0.039171994,-0.0025240097,0.025919612,-0.04344388,-0.07616226,0.006412951,-0.047389828,-0.035909235
0.272102,0.02506443,0.3077753,-0.030089742,0.11995885,0.070846,0.016057983,0.05773297,-0.024030685,0.048811477,0.08101962,-0.059665393,0.07205097,-0.07970487,0.19138128,0.01617823,-0.0312639,0.011926177,0.00018339114,0.060379174,-0.018172983,-0.0077918805,0.011953752,0.038648363,0.015653232,-0.14323123,0.025694203,0.019970838,-0.030663524,-0.08284479,0.0077808443,0.034031976,0.021199053,-0.010542703,0.059571642,0.030020675,-0.0036569345,-0.0047107283,0.0020425697,0.02195299,-0.057885155,-0.07068963,0.038376402,-0.009367816,-0.013234398,-0.025814032,0.03192222,-0.06897626,-0.052641522,-2.559268e-05
-0.18491349,-0.076447256,0.28544363,-0.0115221655,-0.067939885,-0.098561645,0.037981804,-0.11095727,0.0539453,-0.0064121955,-0.052887157,-0.066427134,-0.047259517,0.051853646,-0.08488379,-0.033577926,-0.008665196,-0.01686666,-0.07340764,0.0075804414,0.025435692,-0.008166986,-0.001547504,0.032984413,-0.03304358,0.14946704,-0.03738411,-0.01560291,-0.052099213,0.100483835,0.017379483,-0.007713778,0.022533165,-0.015374638,-0.039222714,-0.0021891834,0.0033133624,0.021433564,-0.016194487,-0.025305996,-0.046033114,-0.0067985062,0.046788577,-0.001445168,0.042497296,-0.038985007,-0.0641772,0.021157485,-0.06816674,0.066002905
0.28165522,0.24480145,0.18506093,-0.010305803,-0.06618158,0.06486704,0.025748864,0.13852708,-0.04169238,0.045699608,0.09164723,-0.04183427,0.029180547,0.021954425,0.13941783,0.048266046,0.06510385,0.037103456,-1.2782635e-05,0.016167216,-0.07858097,-0.057627983,-0.032853104,-0.049213696,0.045746114,-0.08635887,0.018280948,-0.014063911,0.025487918,-0.092847615,-0.010171432,0.017062284,0.026586136,-0.0060717366,0.064434916,0.030960858,-0.01407021,-0.01872307,0.0018880788,0.059808757,-0.078280434,0.023271132,0.03706352,-0.030441348,0.009045081,-0.026418073,0.005877277,0.05643302,0.06868767,0.003825387
0.040073317,0.10771713,-0.037772175,0.05166235,0.045479592,-0.030382615,-0.0021547042,-0.052052744,-0.05710627,0.056143496,0.052981433,0.158667,-0.009922072,-0.0136171365,0.026623186,-0.010212893,-0.02989708,-0.0021786,-0.024065593,0.031854935,-0.025903558,-0.0043648398,-0.04179314,-0.07650168,0.0036733584,-0.117162794,-0.011443364,0.032979302,0.04028607,-0.11417763,-0.01585231,-0.060359694,0.011708244,-0.009445924,-0.02185772,0.00053512404,-0.005662795,0.015587046,0.0012446253,0.054288138,-0.015536287,-0.039511517,-0.014020622,-0.005878438,-0.013568207,0.121750325,0.038357645,-0.021940773,-0.0320104,0.01859799
-0.19924656,0.005944944,-0.23242556,0.14563982,-0.03931886,-0.096169956,-0.0053458503,-0.038029585,-0.023626285,0.018620823,0.0613917,-0.06439836,-0.060568023,0.015242176,-0.061480056,-0.075049005,-0.0057326714,-0.013768025,0.01924879,-0.053100802,0.032353293,0.0041481904,-0.03613219,0.03163633,-0.019303355,0.09865736,-0.023478022,-0.065961346,0.06231702,-0.028060704,-0.04849836,0.015870366,-0.034004677,-0.014255244,0.016505618,0.009189768,-0.015099336,0.025468,-0.031348106,-0.029546715,-0.080960624,-0.055612512,-0.07560964,0.006572385,0.008448152,-0.04148928,0.020202912,0.004506208,-0.017381016,-0.051943872
0.25912505,-0.123302646,0.33724397,0.03888467,-0.056688666,-0.04110608,0.021532947,-0.14344054,0.024069387,0.07648691,0.12958415,-0.05253427,0.024867758,-0.011292723,0.06264208,0.0710692,-0.014837245,-0.0072059636,0.037934817,0.022979861,-0.026218154,-0.017924132,-0.042093873,-0.042223044,0.061185017,-0.09155014,-0.021839144,0.010254538,-0.00045565626,-0.12989976,-0.02155743,0.02661852,0.02339326,0.014496925,-0.055937428,-0.0036035976,-0.07952869,-0.03796507,0.049848564,0.085084274,-0.011109662,-0.027615987,0.035012916,-0.0004957812,0.053229142,-0.02996409,-0.013135785,0.032060686,-0.040339366,0.025489358
0.03594134,-0.05995598,0.3461931,-0.039955206,-0.033162393,0.028203692,-0.009408694,0.06410597,-0.115429625,0.03239318,-0.009352935,-0.031180574,0.03565156,0.03293956,0.042629503,0.043071855,0.00010222344,0.01074958,-0.005173784,0.038120233,0.016420683,0.014549753,0.027994158,-0.097920254,0.041951127,-0.1784267,0.011508337,0.028373783,0.029708704,-0.14398265,-0.009928853,-0.045818616,0.012955224,-0.0073648463,-0.032371633,0.01108232,0.014561004,-0.053896755,0.020725947,0.025805304,-0.035414178,0.0020883442,0.027025104,-0.008585874,-0.0049541844,-0.021326596,-0.008279869,-0.0018823333,0.0267745,0.0015983796
0.12752193,-0.5069024,-0.020757947,-0.23674688,-0.21732888,-0.015696298,0.10119302,0.10434795,-0.09874939,0.0248489,-0.19754559,-0.033800192,0.015522903,-0.010246554,0.15031523,0.04013917,-0.014723311,0.041472714,-0.14301307,0.021814492,-0.08699793,0.0095374305,0.03959498,-0.1258643,0.07753924,-0.09274227,0.028773952,0.032652654,0.101756185,-0.10171963,-0.048660517,-0.027866073,-0.033064283,-0.0011026545,-0.021157688,0.010669676,0.02137338,-0.22778997,0.0092674075,0.10737484,-0.06275464,-0.0073641078,0.05436869,-0.0073878155,0.031372767,-0.02122897,-0.029449327,-0.04453922,-0.05494356,-0.025791518
